EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,Performance_Rating,Work_Life_Balance,Probability,Risk
EMP_9399,58.0,Finance,Finance Analyst,3320.0,13,7,2.0,2,2,42.26,Medium Risk
EMP_8191,60.0,Legal,Sales Executive,5817.0,16,0,2.0,1,4,42.26,Medium Risk
EMP_8906,45.0,IT,Manufacturing Director,24513.0,11,2,2.0,4,4,42.26,Medium Risk
EMP_1819,41.0,Manufacturing,Research Scientist,7927.0,9,3,4.0,2,2,42.26,Medium Risk
EMP_3370,36.0,Customer Support,Support Specialist,7835.0,0,0,3.0,1,2,42.26,Medium Risk
EMP_1347,49.0,Marketing,Sales Executive,13974.5,16,4,1.0,1,3,42.25,Medium Risk
EMP_4683,34.0,IT,Paralegal,24700.0,3,2,3.0,3,4,42.25,Medium Risk
EMP_3389,53.0,Legal,Sales Representative,17935.0,5,4,3.0,1,3,42.25,Medium Risk
EMP_5300,50.0,Finance,Finance Analyst,16677.0,11,0,3.0,3,3,42.25,Medium Risk
EMP_4524,41.0,Operations,Manufacturing Director,19172.0,2,1,1.0,4,1,42.24,Medium Risk
EMP_4613,59.0,Legal,Software Engineer,18800.0,19,9,1.0,4,1,42.24,Medium Risk
EMP_5759,45.0,Unknown,HR Manager,6840.0,10,3,3.0,3,3,42.24,Medium Risk
EMP_8642,22.0,Manufacturing,Sales Representative,22742.0,14,2,3.0,1,2,42.23,Medium Risk
EMP_6222,37.0,Customer Support,Production Technician,20001.0,17,2,3.0,2,1,42.23,Medium Risk
EMP_7666,60.0,Human Resources,Legal Counsel,8648.0,6,5,1.0,2,2,42.23,Medium Risk
EMP_3911,52.0,Legal,Finance Analyst,8584.0,19,0,3.0,1,1,42.23,Medium Risk
EMP_3642,41.0,Finance,Research Scientist,21300.0,8,2,4.0,3,2,42.23,Medium Risk
EMP_5971,32.0,Sales,HR Manager,12220.0,17,5,4.0,3,4,42.23,Medium Risk
EMP_1346,59.0,Sales,Research Scientist,23027.0,11,2,4.0,3,3,42.22,Medium Risk
EMP_8816,50.0,Human Resources,Customer Service Rep,16398.0,15,6,3.0,2,1,42.22,Medium Risk
EMP_9277,35.0,Unknown,Sales Representative,14736.0,1,1,2.0,4,4,42.22,Medium Risk
EMP_2664,25.0,Unknown,IT Manager,16106.0,2,0,2.0,1,4,42.22,Medium Risk
EMP_4572,50.0,Finance,Paralegal,24202.0,17,6,3.0,4,2,42.22,Medium Risk
EMP_5914,51.0,Sales,Operations Manager,13974.5,2,1,4.0,2,4,42.22,Medium Risk
EMP_3643,47.0,Human Resources,Legal Counsel,24070.0,3,3,3.0,3,4,42.22,Medium Risk
EMP_1247,29.0,IT,Sales Representative,8369.0,15,9,2.0,2,4,42.22,Medium Risk
EMP_3344,34.0,IT,Research Scientist,4360.0,9,6,3.0,3,4,42.21,Medium Risk
EMP_5351,38.0,IT,Legal Counsel,17685.0,6,5,1.0,4,2,42.21,Medium Risk
EMP_8882,57.0,Unknown,Accountant,12735.0,16,10,1.0,1,3,42.21,Medium Risk
EMP_5431,36.0,IT,Support Specialist,19043.0,4,0,2.0,4,2,42.21,Medium Risk
EMP_5549,56.0,Marketing,Sales Representative,21624.0,20,6,3.0,1,4,42.21,Medium Risk
EMP_4853,41.0,Manufacturing,Marketing Executive,13331.0,17,6,1.0,4,1,42.21,Medium Risk
EMP_5212,54.0,Unknown,HR Manager,12269.0,18,8,2.0,4,1,42.21,Medium Risk
EMP_9132,40.0,Human Resources,Manufacturing Director,15742.0,12,1,4.0,1,3,42.21,Medium Risk
EMP_6364,33.0,Sales,HR Manager,16297.0,3,0,4.0,1,2,42.2,Medium Risk
EMP_5835,50.0,Marketing,Finance Analyst,21991.0,12,2,1.0,3,3,42.2,Medium Risk
EMP_2665,43.0,Legal,Lab Technician,24759.0,7,7,2.0,1,4,42.2,Medium Risk
EMP_6912,34.0,Finance,Lab Technician,7121.0,14,7,1.0,2,4,42.2,Medium Risk
EMP_4494,28.0,Legal,HR Manager,11989.0,12,1,3.0,4,2,42.2,Medium Risk
EMP_2554,44.0,Finance,Accountant,13974.5,7,4,3.0,1,2,42.2,Medium Risk
EMP_8913,53.0,Customer Support,HR Manager,24365.0,8,5,4.0,1,4,42.19,Medium Risk
EMP_8190,41.0,Marketing,Finance Analyst,14226.0,18,7,4.0,4,2,42.19,Medium Risk
EMP_5252,56.0,Manufacturing,Legal Counsel,4504.0,6,0,2.0,2,1,42.19,Medium Risk
EMP_5060,40.0,Marketing,Manufacturing Director,24879.0,9,8,2.0,3,2,42.18,Medium Risk
EMP_7379,27.0,Operations,Sales Representative,22724.0,6,1,4.0,4,4,42.18,Medium Risk
EMP_3972,33.0,Legal,Recruiter,13974.5,11,5,1.0,1,1,42.18,Medium Risk
EMP_9468,42.0,Human Resources,Accountant,4454.0,19,3,3.0,3,4,42.17,Medium Risk
EMP_9182,57.0,Operations,Sales Representative,17698.0,5,2,3.0,1,4,42.17,Medium Risk
EMP_8975,31.0,Human Resources,Paralegal,9649.0,2,1,2.0,1,3,42.16,Medium Risk
EMP_4137,52.0,Unknown,Research Scientist,4108.0,12,2,4.0,4,2,42.16,Medium Risk
EMP_6393,55.0,Marketing,Accountant,13974.5,6,2,3.0,3,3,42.16,Medium Risk
EMP_3577,36.0,IT,Recruiter,21302.0,13,0,4.0,2,2,42.15,Medium Risk
EMP_4966,55.0,Customer Support,Sales Executive,11643.0,10,0,1.0,2,3,42.15,Medium Risk
EMP_6497,39.0,Unknown,Lab Technician,4642.0,13,5,4.0,2,2,42.15,Medium Risk
EMP_7269,28.0,Finance,Supply Chain Manager,6794.0,10,8,1.0,4,3,42.15,Medium Risk
EMP_4774,35.0,Operations,Paralegal,6738.0,7,4,1.0,1,2,42.15,Medium Risk
EMP_6790,56.0,Customer Support,Research Scientist,9906.0,10,7,3.0,1,1,42.15,Medium Risk
EMP_3352,31.0,Unknown,Finance Analyst,13737.0,16,2,1.0,3,2,42.14,Medium Risk
EMP_5781,57.0,Human Resources,Support Specialist,8606.0,8,0,2.0,1,2,42.14,Medium Risk
EMP_6286,32.0,Manufacturing,Paralegal,16621.0,17,1,3.0,4,4,42.13,Medium Risk
EMP_1181,42.0,Operations,Marketing Executive,10142.0,6,5,3.0,3,2,42.13,Medium Risk
EMP_7029,25.0,Marketing,Software Engineer,24487.0,11,4,1.0,2,4,42.13,Medium Risk
EMP_6943,52.0,Sales,Customer Service Rep,23390.0,19,4,3.0,4,4,42.12,Medium Risk
EMP_4737,43.0,Finance,Accountant,16250.0,17,5,4.0,2,2,42.12,Medium Risk
EMP_6682,48.0,Manufacturing,HR Manager,5044.0,4,3,2.0,3,4,42.11,Medium Risk
EMP_7536,31.0,Manufacturing,Research Scientist,13974.5,3,3,3.0,4,1,42.11,Medium Risk
EMP_7928,31.0,Legal,Lab Technician,9772.0,20,4,4.0,1,2,42.11,Medium Risk
EMP_8417,38.0,Finance,Legal Counsel,12136.0,6,3,1.0,2,4,42.11,Medium Risk
EMP_2819,43.0,Human Resources,HR Manager,20625.0,12,7,3.0,2,2,42.1,Medium Risk
EMP_1468,29.0,Customer Support,Software Engineer,3543.0,15,2,3.0,1,1,42.1,Medium Risk
EMP_7132,35.0,Marketing,Finance Analyst,20571.0,1,1,3.0,3,2,42.1,Medium Risk
EMP_5554,52.0,Manufacturing,IT Manager,15560.0,19,3,2.0,2,3,42.1,Medium Risk
EMP_3879,29.0,Sales,HR Manager,6832.0,1,0,2.0,4,4,42.09,Medium Risk
EMP_3827,37.0,Operations,Sales Executive,12637.0,3,0,3.0,1,4,42.08,Medium Risk
EMP_6710,33.0,Unknown,Sales Representative,8664.0,10,7,1.0,2,3,42.08,Medium Risk
EMP_3227,30.0,Unknown,Sales Representative,11482.0,3,1,3.0,3,1,42.08,Medium Risk
EMP_9733,47.0,Operations,Finance Analyst,11543.0,3,2,2.0,2,2,42.08,Medium Risk
EMP_1046,37.0,IT,IT Manager,4254.0,5,5,2.0,2,4,42.08,Medium Risk
EMP_5376,49.0,Legal,Software Engineer,14711.0,2,1,4.0,4,4,42.08,Medium Risk
EMP_6047,32.0,Marketing,Paralegal,17331.0,1,0,4.0,2,4,42.07,Medium Risk
EMP_2743,34.0,Operations,HR Manager,19012.0,4,3,1.0,4,4,42.07,Medium Risk
EMP_5970,28.0,Operations,Research Scientist,9736.0,7,4,2.0,3,2,42.07,Medium Risk
EMP_1051,32.0,IT,Production Technician,8686.0,8,4,1.0,4,2,42.06,Medium Risk
EMP_2559,41.0,Customer Support,Paralegal,20409.0,8,5,2.0,3,3,42.06,Medium Risk
EMP_1298,41.0,Unknown,Marketing Manager,16355.0,7,7,1.0,2,4,42.06,Medium Risk
EMP_2859,41.0,Operations,Sales Representative,23932.0,20,7,3.0,3,3,42.06,Medium Risk
EMP_8371,51.0,Finance,Paralegal,12713.0,18,6,3.0,4,4,42.06,Medium Risk
EMP_5360,41.0,Manufacturing,Accountant,19362.0,10,1,4.0,2,3,42.05,Medium Risk
EMP_5935,60.0,Unknown,IT Manager,13266.0,9,0,2.0,3,4,42.05,Medium Risk
EMP_1946,34.0,Customer Support,Paralegal,24503.0,11,6,4.0,3,3,42.05,Medium Risk
EMP_9856,26.0,Marketing,IT Manager,8323.0,19,3,4.0,3,1,42.04,Medium Risk
EMP_2795,25.0,Customer Support,Paralegal,18904.0,18,6,3.0,4,3,42.04,Medium Risk
EMP_4240,25.0,Human Resources,Accountant,24774.0,16,3,2.0,2,2,42.04,Medium Risk
EMP_8398,36.0,Customer Support,Paralegal,21993.0,1,0,1.0,3,3,42.04,Medium Risk
EMP_8070,31.0,Sales,Sales Representative,8534.0,15,7,2.0,2,4,42.03,Medium Risk
EMP_3263,25.0,Finance,Lab Technician,12644.0,20,7,3.0,2,1,42.03,Medium Risk
EMP_6376,40.0,Manufacturing,Recruiter,23501.0,19,7,3.0,3,3,42.03,Medium Risk
EMP_1195,27.0,Manufacturing,HR Manager,14075.0,7,0,3.0,3,1,42.03,Medium Risk
EMP_8823,57.0,Sales,Operations Manager,5414.0,18,6,4.0,3,2,42.03,Medium Risk
EMP_1561,41.0,Manufacturing,Supply Chain Manager,4935.0,13,4,3.0,1,4,42.02,Medium Risk
EMP_6225,40.0,Unknown,Supply Chain Manager,22262.0,8,0,3.0,2,2,42.02,Medium Risk
EMP_9161,47.0,Operations,Paralegal,10143.0,2,2,2.0,1,4,42.02,Medium Risk
EMP_3854,44.0,Sales,IT Manager,10796.0,19,5,1.0,1,1,42.02,Medium Risk
EMP_5055,52.0,Sales,Supply Chain Manager,21214.0,7,3,4.0,2,3,42.02,Medium Risk
EMP_3298,36.0,Operations,HR Manager,13289.0,14,7,1.0,4,3,42.01,Medium Risk
EMP_3172,22.0,Legal,Supply Chain Manager,5916.0,8,3,2.0,2,1,42.01,Medium Risk
EMP_7495,24.0,Finance,Supply Chain Manager,3463.0,16,1,2.0,2,1,42.01,Medium Risk
EMP_4332,46.0,Finance,IT Manager,22319.0,10,3,4.0,3,2,42.0,Medium Risk
EMP_1845,57.0,Marketing,IT Manager,9313.0,20,10,4.0,2,4,42.0,Medium Risk
EMP_9601,39.0,Operations,Sales Executive,15946.0,7,1,1.0,4,2,41.99,Medium Risk
EMP_4444,26.0,Human Resources,HR Manager,10356.0,17,7,3.0,2,3,41.99,Medium Risk
EMP_5553,44.0,Customer Support,Operations Manager,8175.0,14,7,2.0,2,4,41.99,Medium Risk
EMP_2026,42.0,Operations,Software Engineer,13220.0,4,1,2.0,2,2,41.98,Medium Risk
EMP_7977,46.0,Legal,Supply Chain Manager,13908.0,17,0,3.0,1,3,41.98,Medium Risk
EMP_4892,60.0,Operations,Support Specialist,13974.5,2,1,3.0,3,3,41.98,Medium Risk
EMP_6959,36.0,Operations,Recruiter,23045.0,13,5,4.0,3,1,41.98,Medium Risk
EMP_1072,24.0,Human Resources,Support Specialist,12301.0,3,1,2.0,4,1,41.98,Medium Risk
EMP_8890,41.0,Customer Support,Support Specialist,20212.0,5,0,3.0,2,1,41.97,Medium Risk
EMP_6677,27.0,Human Resources,Sales Representative,22071.0,15,7,2.0,1,2,41.97,Medium Risk
EMP_5449,38.0,Sales,Research Scientist,16149.0,4,2,3.0,1,3,41.97,Medium Risk
EMP_3944,43.0,Unknown,Paralegal,13328.0,15,2,1.0,2,4,41.97,Medium Risk
EMP_3509,49.0,IT,IT Manager,7662.0,20,8,4.0,1,2,41.96,Medium Risk
EMP_1613,40.0,IT,Support Specialist,16301.0,7,6,4.0,2,1,41.96,Medium Risk
EMP_5458,53.0,Operations,Operations Manager,14596.0,17,3,3.0,1,1,41.95,Medium Risk
EMP_8753,37.0,Sales,Software Engineer,9394.0,13,0,3.0,1,3,41.95,Medium Risk
EMP_6302,28.0,Customer Support,Support Specialist,12091.0,9,0,3.0,3,4,41.95,Medium Risk
EMP_9636,27.0,Finance,Customer Service Rep,13112.0,3,0,1.0,2,1,41.95,Medium Risk
EMP_1473,37.0,Manufacturing,Production Technician,11550.0,40,1,4.0,3,2,41.95,Medium Risk
EMP_6865,41.0,IT,Software Engineer,9238.0,2,2,3.0,2,3,41.95,Medium Risk
EMP_9193,52.0,Operations,HR Manager,17350.0,12,1,2.0,1,2,41.94,Medium Risk
EMP_6954,27.0,Marketing,Operations Manager,15589.0,4,0,4.0,4,2,41.94,Medium Risk
EMP_6822,48.0,Sales,Software Engineer,24301.0,15,1,2.0,3,2,41.94,Medium Risk
EMP_1108,39.0,Customer Support,Marketing Executive,6552.0,20,0,3.0,4,2,41.94,Medium Risk
EMP_8927,26.0,Sales,Paralegal,19858.0,3,3,1.0,2,2,41.93,Medium Risk
EMP_1114,56.0,Finance,Research Scientist,19389.0,4,4,4.0,4,4,41.93,Medium Risk
EMP_4026,37.0,Marketing,Legal Counsel,9952.0,9,1,1.0,3,1,41.93,Medium Risk
EMP_8563,58.0,Operations,Legal Counsel,22406.0,18,2,1.0,4,4,41.93,Medium Risk
EMP_4037,55.0,Marketing,Finance Analyst,5313.0,5,2,1.0,3,4,41.93,Medium Risk
EMP_2179,39.0,Customer Support,Legal Counsel,4317.0,19,10,2.0,2,1,41.93,Medium Risk
EMP_2359,36.0,Finance,Sales Representative,17506.0,15,8,3.0,3,3,41.92,Medium Risk
EMP_1418,55.0,Manufacturing,Customer Service Rep,6884.0,6,6,4.0,3,2,41.92,Medium Risk
EMP_6330,32.0,Operations,Supply Chain Manager,19350.0,10,2,2.0,2,4,41.92,Medium Risk
EMP_4803,26.0,Human Resources,Production Technician,10506.0,4,3,3.0,3,2,41.92,Medium Risk
EMP_6928,51.0,Customer Support,Legal Counsel,18905.0,10,2,4.0,4,1,41.91,Medium Risk
EMP_7930,55.0,IT,Support Specialist,19519.0,10,3,4.0,3,1,41.91,Medium Risk
EMP_1591,56.0,Sales,Support Specialist,3897.0,9,3,2.0,1,1,41.91,Medium Risk
EMP_4678,23.0,Legal,Sales Representative,24541.0,18,2,2.0,2,4,41.9,Medium Risk
EMP_3836,57.0,Finance,Research Scientist,6701.0,4,4,4.0,3,3,41.9,Medium Risk
EMP_8332,49.0,Unknown,Recruiter,19866.0,17,0,2.0,2,1,41.9,Medium Risk
EMP_5118,50.0,Marketing,Customer Service Rep,8411.0,3,2,2.0,3,2,41.89,Medium Risk
EMP_8749,23.0,Sales,Sales Representative,14041.0,6,3,1.0,1,3,41.89,Medium Risk
EMP_1524,54.0,IT,IT Manager,20957.0,10,6,2.0,1,4,41.89,Medium Risk
EMP_8899,56.0,Legal,Manufacturing Director,3639.0,6,0,4.0,4,1,41.88,Medium Risk
EMP_3554,43.0,Sales,Paralegal,24130.0,1,1,1.0,2,1,41.88,Medium Risk
EMP_7828,43.0,Marketing,HR Manager,24028.0,17,1,2.0,1,1,41.88,Medium Risk
EMP_7532,45.0,IT,Finance Analyst,6235.0,16,5,2.0,4,2,41.88,Medium Risk
EMP_6704,60.0,Customer Support,Support Specialist,7574.0,5,1,2.0,4,3,41.88,Medium Risk
EMP_2357,40.0,Operations,Software Engineer,14276.0,7,2,2.0,3,3,41.87,Medium Risk
EMP_4607,56.0,Finance,Legal Counsel,5208.0,10,2,2.0,2,1,41.87,Medium Risk
EMP_9008,42.0,Customer Support,Software Engineer,20050.0,15,1,2.0,2,4,41.87,Medium Risk
EMP_4760,26.0,Marketing,Customer Service Rep,8941.0,14,2,1.0,4,3,41.87,Medium Risk
EMP_1139,50.0,Operations,Legal Counsel,13683.0,11,4,2.0,3,2,41.86,Medium Risk
EMP_2293,45.0,Legal,Finance Analyst,20015.0,9,1,4.0,3,1,41.85,Medium Risk
EMP_3674,37.0,Marketing,IT Manager,8315.0,10,3,4.0,1,3,41.85,Medium Risk
EMP_8092,29.0,Customer Support,Accountant,17384.0,12,2,1.0,1,1,41.85,Medium Risk
EMP_7094,39.0,Legal,Research Scientist,15279.0,13,3,2.0,4,4,41.84,Medium Risk
EMP_6818,30.0,Marketing,Support Specialist,14249.0,6,0,3.0,2,3,41.84,Medium Risk
EMP_6919,30.0,Marketing,Research Scientist,22631.0,6,0,4.0,1,4,41.84,Medium Risk
EMP_2811,33.0,Legal,Sales Representative,5738.0,13,4,2.0,1,1,41.84,Medium Risk
EMP_9814,49.0,Finance,Software Engineer,4615.0,5,2,3.0,2,4,41.83,Medium Risk
EMP_6183,33.0,IT,Legal Counsel,17995.0,3,0,1.0,3,1,41.83,Medium Risk
EMP_6991,27.0,Customer Support,Paralegal,7462.0,3,1,3.0,2,2,41.83,Medium Risk
EMP_4679,27.0,Customer Support,IT Manager,12931.0,12,10,4.0,1,1,41.83,Medium Risk
EMP_4148,35.0,Manufacturing,HR Manager,13974.5,18,9,2.0,1,3,41.83,Medium Risk
EMP_2449,34.0,Finance,IT Manager,6531.0,8,2,3.0,3,2,41.83,Medium Risk
EMP_2158,51.0,Customer Support,Sales Executive,19533.0,14,6,2.0,1,3,41.83,Medium Risk
EMP_3148,28.0,Sales,Supply Chain Manager,13974.5,13,7,3.0,1,3,41.82,Medium Risk
EMP_5248,29.0,Manufacturing,Finance Analyst,20590.0,4,0,1.0,3,2,41.82,Medium Risk
EMP_1863,27.0,Sales,Accountant,10476.0,9,3,4.0,2,1,41.82,Medium Risk
EMP_7907,31.0,Manufacturing,Operations Manager,7617.0,12,3,3.0,3,3,41.82,Medium Risk
EMP_2279,60.0,Unknown,Research Scientist,13974.5,17,7,3.0,2,2,41.82,Medium Risk
EMP_8974,40.0,Finance,Accountant,12270.0,5,3,1.0,4,3,41.81,Medium Risk
EMP_9740,41.0,IT,Sales Executive,19419.0,5,2,2.0,2,3,41.81,Medium Risk
EMP_1130,42.0,Finance,Lab Technician,4623.0,12,9,4.0,2,4,41.81,Medium Risk
EMP_6656,41.0,Sales,Recruiter,12727.0,7,3,1.0,3,1,41.8,Medium Risk
EMP_6847,58.0,Human Resources,Supply Chain Manager,22448.0,6,6,2.0,2,4,41.8,Medium Risk
EMP_7767,37.0,Marketing,Operations Manager,4707.0,4,4,1.0,1,2,41.8,Medium Risk
EMP_7033,51.0,Marketing,Supply Chain Manager,12399.0,14,7,1.0,2,2,41.79,Medium Risk
EMP_5646,37.0,Manufacturing,HR Manager,9567.0,16,5,1.0,1,3,41.79,Medium Risk
EMP_8599,59.0,Manufacturing,HR Manager,21655.0,3,2,4.0,1,1,41.79,Medium Risk
EMP_2611,41.0,Sales,Finance Analyst,13974.5,9,0,3.0,3,3,41.79,Medium Risk
EMP_4658,56.0,Operations,Finance Analyst,14540.0,15,4,2.0,2,2,41.79,Medium Risk
EMP_7572,38.0,Sales,Operations Manager,13974.5,20,5,4.0,4,4,41.79,Medium Risk
EMP_9321,49.0,Sales,Software Engineer,7935.0,13,8,4.0,1,1,41.78,Medium Risk
EMP_3971,57.0,Human Resources,Recruiter,3875.0,10,1,1.0,1,4,41.78,Medium Risk
EMP_3632,51.0,Marketing,Customer Service Rep,15371.0,4,4,4.0,4,4,41.78,Medium Risk
EMP_1680,30.0,IT,Sales Representative,21895.0,7,5,3.0,4,2,41.78,Medium Risk
EMP_6826,41.0,Operations,Finance Analyst,21488.0,14,0,3.0,2,3,41.78,Medium Risk
EMP_5613,46.0,Customer Support,Software Engineer,8166.0,14,8,3.0,4,1,41.78,Medium Risk
EMP_2336,35.0,IT,Finance Analyst,16668.0,15,4,1.0,2,2,41.78,Medium Risk
EMP_6674,27.0,Human Resources,Marketing Manager,6660.0,4,3,4.0,2,4,41.78,Medium Risk
EMP_7636,51.0,Human Resources,Sales Executive,13974.5,13,7,2.0,4,2,41.77,Medium Risk
EMP_3858,58.0,Sales,Accountant,4218.0,7,0,3.0,3,2,41.77,Medium Risk
EMP_1933,50.0,Manufacturing,Customer Service Rep,4316.0,1,0,3.0,4,4,41.77,Medium Risk
EMP_8117,51.0,Manufacturing,Support Specialist,15046.0,14,1,3.0,1,1,41.77,Medium Risk
EMP_6527,27.0,Legal,Accountant,11040.0,4,3,4.0,3,4,41.77,Medium Risk
EMP_7587,34.0,Operations,Accountant,12474.0,9,0,4.0,2,3,41.77,Medium Risk
EMP_5993,30.0,Manufacturing,Accountant,9917.0,6,1,3.0,3,2,41.76,Medium Risk
EMP_5566,40.0,Unknown,Software Engineer,8449.0,10,4,1.0,2,2,41.76,Medium Risk
EMP_2421,52.0,Finance,Operations Manager,19120.0,3,1,3.0,2,3,41.76,Medium Risk
EMP_3579,41.0,Legal,Paralegal,14630.0,2,0,4.0,2,3,41.76,Medium Risk
EMP_7919,25.0,Marketing,Legal Counsel,6275.0,7,1,1.0,4,3,41.76,Medium Risk
EMP_2134,58.0,Finance,IT Manager,22697.0,8,8,2.0,4,2,41.76,Medium Risk
EMP_6766,52.0,Human Resources,Legal Counsel,14844.0,20,3,2.0,3,3,41.75,Medium Risk
EMP_1741,24.0,Operations,Finance Analyst,4529.0,10,3,1.0,4,3,41.75,Medium Risk
EMP_7771,50.0,Operations,Support Specialist,6835.0,9,5,1.0,3,2,41.74,Medium Risk
EMP_9960,52.0,IT,Support Specialist,8228.0,14,4,1.0,3,1,41.74,Medium Risk
EMP_1303,35.0,IT,Accountant,22631.0,6,4,3.0,3,3,41.74,Medium Risk
EMP_2177,46.0,Finance,Supply Chain Manager,9788.0,1,1,3.0,4,3,41.73,Medium Risk
EMP_3898,25.0,Sales,Finance Analyst,19377.0,13,10,3.0,2,2,41.73,Medium Risk
EMP_2791,28.0,Legal,Lab Technician,7768.0,13,4,2.0,2,3,41.73,Medium Risk
EMP_7902,45.0,IT,Marketing Executive,7690.0,11,5,1.0,4,1,41.73,Medium Risk
EMP_5928,32.0,Finance,Lab Technician,22928.0,18,7,4.0,1,2,41.72,Medium Risk
EMP_8098,57.0,Sales,Accountant,24624.0,15,2,3.0,3,1,41.72,Medium Risk
EMP_5098,41.0,Unknown,IT Manager,17930.0,7,3,4.0,4,3,41.72,Medium Risk
EMP_3903,38.0,Customer Support,Customer Service Rep,17200.0,15,2,1.0,1,1,41.72,Medium Risk
EMP_8654,50.0,Marketing,Paralegal,22433.0,2,0,4.0,3,2,41.72,Medium Risk
EMP_8860,26.0,Operations,Marketing Manager,10141.0,5,4,3.0,1,3,41.71,Medium Risk
EMP_2084,37.0,Sales,Research Scientist,23696.0,20,2,4.0,2,1,41.71,Medium Risk
EMP_9997,48.0,Manufacturing,IT Manager,12319.0,18,6,4.0,4,3,41.71,Medium Risk
EMP_8699,45.0,Customer Support,Accountant,24709.0,12,3,1.0,1,2,41.71,Medium Risk
EMP_3377,51.0,Human Resources,Legal Counsel,11899.0,9,2,2.0,4,2,41.71,Medium Risk
EMP_1630,47.0,Manufacturing,Software Engineer,18821.0,20,4,1.0,2,1,41.71,Medium Risk
EMP_9801,40.0,Sales,Operations Manager,13974.5,2,1,4.0,1,2,41.71,Medium Risk
EMP_4415,44.0,Sales,Manufacturing Director,4970.0,6,5,4.0,2,1,41.7,Medium Risk
EMP_3649,35.0,Human Resources,Operations Manager,16527.0,12,10,3.0,4,4,41.7,Medium Risk
EMP_6934,44.0,IT,Customer Service Rep,5612.0,17,8,2.0,2,4,41.7,Medium Risk
EMP_8029,24.0,Sales,Lab Technician,5677.0,13,10,2.0,2,2,41.69,Medium Risk
EMP_3488,58.0,Finance,Legal Counsel,18176.0,7,5,2.0,3,3,41.68,Medium Risk
EMP_4573,57.0,Customer Support,Operations Manager,4804.0,6,2,4.0,1,2,41.68,Medium Risk
EMP_2133,38.0,Marketing,Paralegal,4974.0,13,0,3.0,1,3,41.68,Medium Risk
EMP_3544,56.0,Unknown,Legal Counsel,21041.0,20,1,1.0,3,2,41.68,Medium Risk
EMP_6582,30.0,Customer Support,Accountant,3171.0,12,6,1.0,4,3,41.68,Medium Risk
EMP_6043,36.0,Human Resources,Marketing Executive,6482.0,11,4,1.0,4,2,41.68,Medium Risk
EMP_3105,39.0,Sales,Manufacturing Director,22875.0,15,4,2.0,4,3,41.67,Medium Risk
EMP_9632,34.0,IT,Customer Service Rep,6949.0,8,1,4.0,3,1,41.67,Medium Risk
EMP_5992,58.0,Legal,Recruiter,16455.0,7,0,4.0,2,3,41.67,Medium Risk
EMP_3297,51.0,Human Resources,Accountant,6799.0,4,4,3.0,4,2,41.67,Medium Risk
EMP_9016,40.0,Sales,Finance Analyst,22234.0,2,1,2.0,4,1,41.67,Medium Risk
EMP_2268,52.0,Marketing,Production Technician,8193.0,20,5,2.0,2,2,41.67,Medium Risk
EMP_6215,39.0,Operations,Production Technician,17550.0,2,0,4.0,4,1,41.66,Medium Risk
EMP_3266,22.0,Marketing,Sales Representative,7559.0,15,7,2.0,2,4,41.66,Medium Risk
EMP_9163,43.0,IT,Production Technician,16501.0,3,2,1.0,3,3,41.66,Medium Risk
EMP_7235,59.0,Customer Support,Manufacturing Director,14939.0,15,1,3.0,1,4,41.66,Medium Risk
EMP_9514,23.0,Operations,Recruiter,18755.0,8,3,2.0,3,1,41.66,Medium Risk
EMP_4207,53.0,Finance,Paralegal,13335.0,7,0,3.0,2,4,41.66,Medium Risk
EMP_9625,44.0,IT,Marketing Executive,13694.0,2,2,2.0,4,1,41.65,Medium Risk
EMP_6502,41.0,Sales,Recruiter,13974.5,18,6,4.0,3,3,41.65,Medium Risk
EMP_2753,39.0,IT,IT Manager,12394.0,1,1,2.0,3,3,41.65,Medium Risk
EMP_6883,41.0,Customer Support,Supply Chain Manager,15607.0,14,5,3.0,2,2,41.65,Medium Risk
EMP_3253,50.0,Human Resources,Customer Service Rep,17895.0,20,7,2.0,2,2,41.65,Medium Risk
EMP_1226,45.0,Marketing,Supply Chain Manager,15621.0,5,1,4.0,2,4,41.65,Medium Risk
EMP_4014,59.0,Legal,Software Engineer,12027.0,15,4,4.0,3,4,41.65,Medium Risk
EMP_9635,57.0,Sales,Legal Counsel,17173.0,19,0,1.0,2,2,41.65,Medium Risk
EMP_9010,26.0,Manufacturing,HR Manager,24164.0,18,0,3.0,1,1,41.64,Medium Risk
EMP_4517,45.0,Finance,Accountant,17258.0,6,0,4.0,4,1,41.64,Medium Risk
EMP_6648,36.0,IT,Support Specialist,13420.0,6,0,3.0,2,4,41.64,Medium Risk
EMP_9290,54.0,Operations,Recruiter,13932.0,10,7,4.0,1,4,41.64,Medium Risk
EMP_4839,25.0,Finance,Customer Service Rep,18360.0,7,0,2.0,2,2,41.64,Medium Risk
EMP_4504,43.0,IT,Legal Counsel,6961.0,13,2,1.0,4,3,41.63,Medium Risk
EMP_5501,47.0,Legal,Customer Service Rep,9022.0,5,1,4.0,3,2,41.63,Medium Risk
EMP_4293,29.0,Customer Support,Paralegal,10135.0,14,1,1.0,1,4,41.63,Medium Risk
EMP_9663,32.0,Customer Support,Sales Executive,10027.0,6,2,3.0,4,3,41.63,Medium Risk
