EmployeeID,Age,MaritalStatus,DistanceFromHome,Department,JobRole,BusinessTravel,EducationField,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,Performance_Rating,Work_Life_Balance,Attrition,Attrition_Predicted,Probability,Risk
EMP_9132,40.0,Unknown,23.0,Human Resources,Manufacturing Director,Non-Travel,Medical,15742.0,12,1,4.0,1,3,1,1,66.86,High Risk
EMP_4790,36.0,Divorced,28.0,Customer Support,Support Specialist,Non-Travel,Life Sciences,19707.0,14,2,1.0,4,2,1,1,67.59,High Risk
EMP_2238,42.0,Divorced,9.0,Sales,Paralegal,Travel_Rarely,Medical,23127.0,18,1,1.0,4,4,1,1,62.58,High Risk
EMP_1462,33.0,Married,6.0,Legal,Customer Service Rep,Non-Travel,Technical Degree,10751.0,19,5,3.0,4,3,1,1,65.31,High Risk
EMP_8644,30.0,Divorced,16.0,Legal,Paralegal,Non-Travel,Medical,14855.0,12,7,4.0,3,3,1,1,61.29,High Risk
EMP_2781,26.0,Single,23.0,Unknown,HR Manager,Travel_Frequently,Medical,13974.5,5,2,4.0,2,4,1,1,63.43,High Risk
EMP_8982,46.0,Married,13.0,Sales,Marketing Executive,Travel_Frequently,Marketing,12814.0,12,0,3.0,4,2,1,1,61.32,High Risk
EMP_1060,38.0,Unknown,20.0,Manufacturing,Operations Manager,Travel_Rarely,Medical,13974.5,19,9,4.0,2,4,1,1,61.29,High Risk
EMP_1399,59.0,Single,4.0,Human Resources,Lab Technician,Travel_Frequently,Arts,7578.0,4,0,3.0,2,4,1,1,71.78,High Risk
EMP_5495,51.0,Married,24.0,Manufacturing,Supply Chain Manager,Travel_Frequently,Arts,10806.0,5,0,3.0,4,1,1,1,74.09,High Risk
EMP_5782,23.0,Married,27.0,Unknown,Research Scientist,Non-Travel,Life Sciences,13974.5,1,0,1.0,1,4,1,1,60.81,High Risk
EMP_7113,31.0,Married,25.0,Legal,HR Manager,Travel_Rarely,Arts,17402.0,12,8,4.0,4,4,1,1,65.85,High Risk
EMP_8211,38.0,Divorced,2.0,Customer Support,IT Manager,Travel_Rarely,MBA,7896.0,2,2,3.0,2,3,1,1,61.37,High Risk
EMP_8814,41.0,Married,10.0,Operations,Recruiter,Non-Travel,Marketing,22785.0,12,7,3.0,3,3,1,1,61.87,High Risk
EMP_6422,46.0,Single,3.0,Manufacturing,Production Technician,Non-Travel,Technical Degree,8737.0,15,5,1.0,4,1,1,1,61.99,High Risk
EMP_1548,31.0,Married,17.0,Customer Support,Paralegal,Non-Travel,Technical Degree,13974.5,11,7,3.0,1,2,1,1,61.47,High Risk
EMP_8540,42.0,Divorced,16.0,Manufacturing,Sales Executive,Travel_Frequently,Arts,4340.0,5,2,3.0,1,1,1,1,66.51,High Risk
EMP_3623,28.0,Divorced,10.0,Customer Support,Lab Technician,Travel_Frequently,Life Sciences,10863.0,15,7,2.0,2,1,1,1,63.23,High Risk
EMP_2697,43.0,Single,18.0,Legal,Customer Service Rep,Non-Travel,Arts,14593.0,13,2,4.0,2,4,1,1,69.88,High Risk
EMP_2674,59.0,Married,8.0,Customer Support,Manufacturing Director,Travel_Rarely,Life Sciences,10283.0,11,8,3.0,3,3,1,1,65.83,High Risk
EMP_6893,37.0,Single,14.0,Operations,HR Manager,Travel_Rarely,Marketing,20859.0,18,4,1.0,1,3,1,1,61.98,High Risk
EMP_4585,58.0,Married,12.0,Legal,Accountant,Travel_Rarely,Other,15873.0,16,5,3.0,2,4,1,1,61.75,High Risk
EMP_3966,31.0,Married,30.0,Unknown,Recruiter,Travel_Frequently,Medical,5815.0,8,7,1.0,4,4,1,1,61.92,High Risk
EMP_9247,26.0,Divorced,2.0,Sales,Sales Executive,Travel_Rarely,Other,15770.0,10,5,3.0,1,2,1,1,62.97,High Risk
EMP_1972,49.0,Unknown,6.0,Finance,Supply Chain Manager,Travel_Frequently,MBA,23190.0,5,1,2.0,2,3,1,1,64.43,High Risk
EMP_6165,56.0,Single,29.0,Marketing,Lab Technician,Non-Travel,Marketing,7540.0,9,0,3.0,1,4,1,1,64.78,High Risk
EMP_6536,29.0,Married,16.0,IT,Supply Chain Manager,Non-Travel,Medical,21990.0,5,0,4.0,1,3,1,1,63.44,High Risk
EMP_6964,56.0,Married,4.0,Marketing,Accountant,Travel_Rarely,Medical,19788.0,7,2,3.0,4,4,1,1,65.09,High Risk
EMP_5057,56.0,Married,11.0,Human Resources,Paralegal,Travel_Frequently,Life Sciences,5267.0,7,7,4.0,1,3,1,1,64.67,High Risk
EMP_2864,32.0,Single,14.0,IT,Sales Representative,Non-Travel,Medical,10558.0,5,3,2.0,1,3,1,1,67.71,High Risk
EMP_9642,48.0,Divorced,10.0,Operations,Lab Technician,Travel_Rarely,Medical,20880.0,11,1,4.0,4,2,1,1,65.03,High Risk
EMP_6055,39.0,Divorced,26.0,Finance,HR Manager,Travel_Rarely,Other,10508.0,17,8,1.0,2,1,1,1,63.89,High Risk
EMP_7598,47.0,Unknown,9.0,Finance,Recruiter,Non-Travel,Technical Degree,21668.0,10,0,2.0,4,1,1,1,64.59,High Risk
EMP_9708,59.0,Single,21.0,Sales,Software Engineer,Non-Travel,Technical Degree,13974.5,1,1,3.0,1,3,1,1,60.84,High Risk
EMP_6757,43.0,Single,6.0,Finance,Recruiter,Travel_Frequently,Medical,20107.0,18,3,4.0,4,2,1,1,63.17,High Risk
EMP_5444,32.0,Married,25.0,IT,Lab Technician,Non-Travel,Medical,13974.5,1,1,2.0,3,2,1,1,67.17,High Risk
EMP_6823,53.0,Single,11.0,Operations,Manufacturing Director,Non-Travel,Technical Degree,24824.0,3,3,2.0,2,1,1,1,60.32,High Risk
EMP_1048,47.0,Married,6.0,Legal,Sales Executive,Non-Travel,Life Sciences,14420.0,14,3,2.0,3,3,1,1,60.47,High Risk
EMP_3440,30.0,Unknown,23.0,Customer Support,IT Manager,Travel_Frequently,Arts,13913.0,16,8,4.0,2,4,1,1,68.25,High Risk
EMP_6727,56.0,Divorced,24.0,Human Resources,Finance Analyst,Travel_Rarely,Other,9714.0,5,1,4.0,1,3,1,1,64.58,High Risk
EMP_6502,41.0,Single,19.0,Sales,Recruiter,Non-Travel,Arts,13974.5,18,6,4.0,3,3,1,1,62.89,High Risk
EMP_8749,23.0,Married,10.0,Sales,Sales Representative,Travel_Rarely,Life Sciences,14041.0,6,3,1.0,1,3,1,1,66.68,High Risk
EMP_5195,27.0,Unknown,17.0,Manufacturing,Support Specialist,Travel_Frequently,MBA,14938.0,14,6,3.0,1,2,1,1,63.22,High Risk
EMP_9482,39.0,Married,8.0,Customer Support,Manufacturing Director,Travel_Frequently,Other,6717.0,1,0,4.0,4,2,1,1,64.15,High Risk
EMP_2765,57.0,Married,16.0,IT,Supply Chain Manager,Travel_Frequently,Marketing,6547.0,19,2,4.0,1,1,1,1,69.75,High Risk
EMP_6323,44.0,Unknown,15.0,Sales,IT Manager,Non-Travel,Medical,20965.0,16,0,1.0,1,3,1,1,70.98,High Risk
EMP_6142,44.0,Married,27.0,Manufacturing,Supply Chain Manager,Non-Travel,Life Sciences,4077.0,2,0,2.0,4,4,1,1,65.78,High Risk
EMP_9192,30.0,Married,21.0,Marketing,Analyst,Travel_Rarely,Medical,20228.0,20,8,1.0,3,3,1,1,60.45,High Risk
EMP_5601,40.0,Unknown,16.0,Legal,Marketing Manager,Travel_Frequently,Life Sciences,6694.0,17,3,3.0,3,4,1,1,69.36,High Risk
EMP_1287,52.0,Married,11.0,Unknown,Recruiter,Travel_Frequently,MBA,8586.0,6,2,2.0,1,2,1,1,60.68,High Risk
EMP_5554,52.0,Married,2.0,Manufacturing,IT Manager,Travel_Rarely,Life Sciences,15560.0,19,3,2.0,2,3,1,1,60.81,High Risk
EMP_9835,49.0,Single,17.0,Marketing,Marketing Executive,Travel_Frequently,Marketing,20208.0,13,10,1.0,4,2,1,1,65.04,High Risk
EMP_3330,49.0,Married,27.0,Customer Support,Recruiter,Travel_Frequently,Arts,15162.0,3,2,1.0,2,1,1,1,67.02,High Risk
EMP_5225,38.0,Unknown,16.0,IT,Paralegal,Non-Travel,Marketing,12676.0,15,5,4.0,2,3,1,1,67.75,High Risk
EMP_9513,27.0,Married,25.0,Legal,Sales Executive,Travel_Rarely,Marketing,4922.0,11,0,4.0,2,2,1,1,61.94,High Risk
EMP_1398,42.0,Single,20.0,Unknown,Recruiter,Travel_Frequently,Marketing,8464.0,1,1,2.0,4,2,1,1,62.7,High Risk
EMP_9065,22.0,Divorced,12.0,Human Resources,Supply Chain Manager,Travel_Rarely,Medical,21635.0,8,2,3.0,1,2,1,1,65.31,High Risk
EMP_9158,35.0,Married,25.0,Sales,Customer Service Rep,Travel_Frequently,Life Sciences,11373.0,3,0,1.0,2,3,1,1,67.79,High Risk
EMP_3335,25.0,Single,26.0,Unknown,HR Manager,Non-Travel,Technical Degree,17028.0,5,3,4.0,3,4,1,1,63.72,High Risk
EMP_9194,47.0,Married,21.0,Operations,Operations Manager,Non-Travel,Life Sciences,5516.0,20,7,1.0,1,3,1,1,61.88,High Risk
EMP_4897,26.0,Married,10.0,Sales,Production Technician,Travel_Rarely,Medical,10421.0,9,3,2.0,3,3,1,1,61.36,High Risk
EMP_4412,57.0,Unknown,30.0,Unknown,Production Technician,Non-Travel,Medical,21038.0,14,0,1.0,4,1,1,1,71.37,High Risk
EMP_2454,57.0,Single,16.0,Sales,Software Engineer,Travel_Rarely,Medical,7039.0,5,2,1.0,3,3,1,1,62.9,High Risk
EMP_2320,33.0,Single,21.0,Marketing,Sales Representative,Travel_Frequently,MBA,6089.0,12,9,2.0,2,4,1,1,62.81,High Risk
EMP_5486,49.0,Single,18.0,Legal,Paralegal,Travel_Rarely,Medical,24955.0,14,0,3.0,3,4,1,1,60.8,High Risk
EMP_4428,28.0,Single,8.0,Finance,Operations Manager,Travel_Rarely,Technical Degree,20010.0,17,7,1.0,2,1,1,1,60.2,High Risk
EMP_3878,58.0,Married,8.0,Operations,Supply Chain Manager,Travel_Rarely,Life Sciences,12143.0,15,4,1.0,3,4,1,1,71.14,High Risk
EMP_6885,46.0,Married,5.0,Customer Support,Paralegal,Travel_Frequently,Marketing,19776.0,20,7,2.0,2,3,1,1,63.0,High Risk
EMP_9061,48.0,Divorced,4.0,Customer Support,Paralegal,Travel_Rarely,Technical Degree,17134.0,2,0,1.0,2,1,1,1,63.95,High Risk
EMP_8013,54.0,Divorced,9.0,Human Resources,Research Scientist,Travel_Frequently,Technical Degree,4157.0,3,1,4.0,2,4,1,1,65.44,High Risk
EMP_5695,41.0,Married,30.0,Customer Support,Sales Representative,Travel_Rarely,Life Sciences,10359.0,11,4,2.0,2,1,1,1,64.16,High Risk
EMP_2882,30.0,Divorced,9.0,Operations,Support Specialist,Travel_Rarely,Life Sciences,24396.0,10,5,3.0,1,1,1,1,63.77,High Risk
EMP_5978,49.0,Single,24.0,Human Resources,Supply Chain Manager,Travel_Frequently,Arts,19035.0,5,1,2.0,4,2,1,1,68.76,High Risk
EMP_9802,56.0,Married,29.0,IT,Finance Analyst,Travel_Frequently,Life Sciences,8119.0,6,1,2.0,3,4,1,1,60.58,High Risk
EMP_6294,51.0,Single,1.0,Unknown,Supply Chain Manager,Non-Travel,Technical Degree,23013.0,19,4,3.0,3,1,1,1,63.67,High Risk
EMP_2780,39.0,Married,7.0,Customer Support,Supply Chain Manager,Travel_Rarely,Life Sciences,13258.0,5,3,2.0,1,1,1,1,66.08,High Risk
EMP_1869,60.0,Unknown,5.0,Unknown,Support Specialist,Travel_Rarely,Life Sciences,4083.0,8,6,2.0,1,3,1,1,69.31,High Risk
EMP_2006,22.0,Married,9.0,Human Resources,Accountant,Non-Travel,Medical,13974.5,2,0,3.0,1,4,1,1,64.43,High Risk
EMP_6489,37.0,Divorced,18.0,Finance,Manufacturing Director,Travel_Frequently,Life Sciences,3936.0,3,3,2.0,2,1,1,1,67.17,High Risk
EMP_5929,42.0,Divorced,28.0,Unknown,Production Technician,Non-Travel,MBA,19072.0,14,2,4.0,3,2,1,1,61.24,High Risk
EMP_6381,37.0,Single,22.0,Human Resources,Sales Executive,Travel_Rarely,Medical,13539.0,11,3,4.0,1,1,1,1,61.52,High Risk
EMP_9512,26.0,Divorced,14.0,Manufacturing,Recruiter,Travel_Frequently,Life Sciences,12796.0,7,3,2.0,1,4,1,1,64.06,High Risk
EMP_7243,42.0,Unknown,22.0,IT,Software Engineer,Travel_Rarely,Marketing,19726.0,16,7,1.0,2,3,1,1,70.32,High Risk
EMP_1740,59.0,Unknown,26.0,Marketing,Legal Counsel,Travel_Rarely,Life Sciences,24582.0,13,2,3.0,4,2,1,1,70.8,High Risk
EMP_3434,25.0,Married,4.0,Manufacturing,Research Scientist,Non-Travel,Technical Degree,19889.0,11,9,2.0,4,4,1,1,61.71,High Risk
EMP_1664,37.0,Married,27.0,Manufacturing,Marketing Manager,Non-Travel,Arts,12273.0,15,3,1.0,2,3,1,1,70.06,High Risk
EMP_4964,43.0,Married,5.0,Operations,Research Scientist,Non-Travel,Medical,16794.0,15,2,1.0,3,1,1,1,61.65,High Risk
EMP_5946,47.0,Unknown,3.0,Finance,Software Engineer,Non-Travel,Medical,5987.0,15,9,3.0,4,1,1,1,63.84,High Risk
EMP_4295,29.0,Married,18.0,Legal,Customer Service Rep,Travel_Rarely,MBA,10966.0,5,4,3.0,3,1,1,1,66.36,High Risk
EMP_8544,42.0,Single,29.0,Customer Support,HR Manager,Travel_Frequently,Other,8348.0,2,2,2.0,3,2,1,1,71.65,High Risk
EMP_7701,41.0,Unknown,20.0,Customer Support,Sales Executive,Non-Travel,Technical Degree,23787.0,5,5,1.0,2,4,1,1,68.81,High Risk
EMP_1781,56.0,Married,30.0,IT,Sales Representative,Non-Travel,Arts,18130.0,6,6,4.0,2,1,1,1,61.66,High Risk
EMP_9157,59.0,Single,30.0,Customer Support,Marketing Manager,Travel_Frequently,Life Sciences,3210.0,5,5,1.0,4,2,1,1,72.42,High Risk
EMP_9187,30.0,Single,14.0,Operations,Supply Chain Manager,Travel_Rarely,Other,9954.0,11,6,1.0,2,2,1,1,65.24,High Risk
EMP_5354,35.0,Unknown,7.0,IT,Software Engineer,Travel_Rarely,Marketing,17227.0,19,2,2.0,4,3,1,1,67.46,High Risk
EMP_4571,53.0,Divorced,8.0,Finance,Legal Counsel,Non-Travel,Medical,5722.0,18,0,4.0,1,4,1,1,63.43,High Risk
EMP_6462,40.0,Single,26.0,Sales,Sales Executive,Travel_Rarely,Arts,12522.0,4,4,1.0,2,1,1,1,65.12,High Risk
EMP_5943,23.0,Divorced,25.0,Finance,Software Engineer,Travel_Rarely,Marketing,9085.0,15,4,1.0,4,1,1,1,65.58,High Risk
EMP_4486,51.0,Unknown,14.0,Operations,Supply Chain Manager,Non-Travel,Marketing,18416.0,9,1,2.0,4,4,1,1,66.75,High Risk
EMP_1654,56.0,Unknown,9.0,Sales,Sales Executive,Non-Travel,Arts,7175.0,4,3,2.0,3,3,1,1,70.06,High Risk
EMP_2476,48.0,Single,20.0,Unknown,Finance Analyst,Travel_Frequently,Technical Degree,19303.0,9,7,2.0,3,4,1,1,65.63,High Risk
EMP_3307,51.0,Divorced,3.0,Customer Support,Marketing Manager,Travel_Rarely,MBA,23511.0,3,1,2.0,3,4,1,1,66.63,High Risk
EMP_2967,39.0,Unknown,24.0,Operations,Marketing Manager,Non-Travel,Other,14261.0,17,5,4.0,1,1,1,1,69.52,High Risk
EMP_7755,53.0,Divorced,12.0,Human Resources,Accountant,Travel_Frequently,Medical,21188.0,2,0,4.0,2,1,1,1,66.17,High Risk
EMP_5811,44.0,Married,2.0,Sales,Marketing Manager,Travel_Rarely,MBA,15444.0,18,5,2.0,3,2,1,1,65.84,High Risk
EMP_2978,43.0,Divorced,8.0,Legal,Recruiter,Travel_Frequently,Arts,19836.0,3,0,1.0,2,3,1,1,64.83,High Risk
EMP_6295,46.0,Married,12.0,Legal,Customer Service Rep,Travel_Frequently,Technical Degree,4765.0,18,10,4.0,4,3,1,1,60.32,High Risk
EMP_5459,59.0,Single,2.0,Manufacturing,Accountant,Travel_Rarely,Life Sciences,5664.0,7,3,2.0,4,2,1,1,65.6,High Risk
EMP_2194,52.0,Unknown,8.0,Legal,Software Engineer,Non-Travel,Medical,14167.0,2,1,2.0,1,1,1,1,61.98,High Risk
EMP_5240,22.0,Married,17.0,Legal,IT Manager,Non-Travel,MBA,19623.0,3,3,4.0,3,1,1,1,63.41,High Risk
EMP_1964,46.0,Divorced,3.0,Unknown,Recruiter,Travel_Frequently,Medical,11272.0,6,4,1.0,4,1,1,1,65.68,High Risk
EMP_3948,50.0,Married,8.0,Legal,IT Manager,Travel_Rarely,Life Sciences,19519.0,13,6,2.0,4,2,1,1,65.2,High Risk
EMP_1020,30.0,Married,28.0,Manufacturing,Marketing Manager,Travel_Frequently,Arts,20819.0,14,10,4.0,1,1,1,1,63.42,High Risk
EMP_4404,57.0,Married,2.0,Manufacturing,Software Engineer,Non-Travel,Life Sciences,4108.0,1,0,4.0,3,1,1,1,62.67,High Risk
EMP_7876,53.0,Married,7.0,Marketing,IT Manager,Travel_Rarely,Medical,13974.5,9,2,4.0,3,3,1,1,61.3,High Risk
EMP_9428,48.0,Married,4.0,Customer Support,Lab Technician,Travel_Frequently,Life Sciences,11746.0,13,9,3.0,1,4,1,1,69.24,High Risk
EMP_4849,33.0,Single,29.0,Sales,Operations Manager,Non-Travel,Marketing,13974.5,6,0,2.0,4,1,1,1,68.76,High Risk
EMP_4092,25.0,Divorced,12.0,Human Resources,Manufacturing Director,Travel_Rarely,Medical,6435.0,18,7,1.0,4,3,1,1,65.98,High Risk
EMP_3436,28.0,Married,23.0,Unknown,IT Manager,Travel_Frequently,Life Sciences,19460.0,20,2,2.0,3,2,1,1,66.36,High Risk
EMP_2856,30.0,Married,2.0,Sales,Support Specialist,Non-Travel,Marketing,19701.0,2,0,1.0,3,4,1,1,65.66,High Risk
EMP_4310,28.0,Married,14.0,Human Resources,Sales Executive,Travel_Rarely,Life Sciences,7546.0,15,3,1.0,4,1,1,1,62.68,High Risk
EMP_3563,46.0,Single,18.0,Marketing,Marketing Executive,Non-Travel,Other,11888.0,16,2,1.0,1,1,1,1,61.98,High Risk
EMP_8187,42.0,Single,16.0,Sales,Accountant,Travel_Frequently,MBA,6120.0,16,10,1.0,1,4,1,1,62.65,High Risk
EMP_3004,56.0,Single,23.0,Manufacturing,Research Scientist,Travel_Rarely,Arts,22679.0,4,0,2.0,2,4,1,1,60.27,High Risk
EMP_4133,55.0,Married,28.0,Operations,Customer Service Rep,Travel_Rarely,Life Sciences,13974.5,4,3,4.0,1,1,1,1,64.21,High Risk
EMP_2394,41.0,Unknown,16.0,Sales,Finance Analyst,Non-Travel,Medical,13713.0,10,5,4.0,2,3,1,1,60.84,High Risk
EMP_8489,29.0,Single,22.0,Customer Support,Lab Technician,Non-Travel,Medical,16946.0,18,2,1.0,3,2,1,1,65.7,High Risk
EMP_2529,34.0,Divorced,28.0,Legal,Marketing Manager,Non-Travel,Technical Degree,18551.0,5,2,1.0,1,1,1,1,69.39,High Risk
EMP_8575,54.0,Single,7.0,Legal,Marketing Manager,Travel_Frequently,Technical Degree,20334.0,13,6,3.0,4,4,1,1,67.77,High Risk
EMP_4545,55.0,Married,6.0,Marketing,Software Engineer,Non-Travel,Life Sciences,13974.5,4,4,2.0,4,1,1,1,61.91,High Risk
EMP_1418,55.0,Divorced,15.0,Manufacturing,Customer Service Rep,Travel_Frequently,Medical,6884.0,6,6,4.0,3,2,1,1,70.05,High Risk
EMP_2288,36.0,Married,25.0,Unknown,IT Manager,Non-Travel,Arts,19104.0,20,5,2.0,1,3,1,1,62.83,High Risk
EMP_4130,29.0,Single,7.0,Marketing,HR Manager,Travel_Rarely,Marketing,18479.0,40,9,2.0,3,2,1,1,65.41,High Risk
EMP_6895,44.0,Unknown,3.0,IT,Paralegal,Travel_Rarely,Marketing,4964.0,7,4,1.0,2,3,1,1,66.98,High Risk
EMP_8666,37.0,Divorced,7.0,Legal,Manufacturing Director,Travel_Frequently,Medical,13026.0,13,10,1.0,1,1,1,1,62.54,High Risk
EMP_8817,50.0,Single,18.0,Human Resources,Sales Executive,Travel_Frequently,Marketing,19274.0,12,2,1.0,4,2,1,1,62.81,High Risk
EMP_4516,42.0,Married,23.0,Sales,Accountant,Non-Travel,MBA,24596.0,16,9,1.0,3,2,1,1,65.3,High Risk
EMP_1080,44.0,Unknown,17.0,Finance,Customer Service Rep,Non-Travel,Other,18879.0,11,5,3.0,3,1,1,1,61.42,High Risk
EMP_9090,27.0,Married,27.0,Sales,Support Specialist,Travel_Frequently,Technical Degree,23101.0,10,3,2.0,1,2,1,1,60.43,High Risk
EMP_7955,46.0,Divorced,9.0,Operations,Lab Technician,Travel_Frequently,Medical,12498.0,19,1,4.0,2,3,1,1,66.31,High Risk
EMP_8456,34.0,Unknown,25.0,Finance,Lab Technician,Travel_Frequently,Medical,6999.0,16,1,3.0,2,2,1,1,71.34,High Risk
EMP_3695,34.0,Single,3.0,IT,Lab Technician,Travel_Frequently,Medical,13974.5,13,6,1.0,1,1,1,1,65.42,High Risk
EMP_8412,59.0,Married,5.0,Customer Support,Executive,Travel_Frequently,MBA,10414.0,1,0,2.0,2,2,1,1,68.27,High Risk
EMP_4301,59.0,Single,15.0,Customer Support,Marketing Manager,Travel_Frequently,Life Sciences,17510.0,14,4,2.0,4,1,1,1,71.55,High Risk
EMP_9509,41.0,Single,24.0,Marketing,Operations Manager,Travel_Frequently,Technical Degree,8884.0,10,10,1.0,4,3,1,1,60.4,High Risk
EMP_8661,30.0,Divorced,14.0,Manufacturing,Marketing Manager,Travel_Frequently,Other,21330.0,19,0,3.0,1,1,1,1,67.54,High Risk
EMP_7487,55.0,Single,8.0,Marketing,Marketing Manager,Travel_Frequently,Arts,4050.0,5,2,2.0,1,1,1,1,69.03,High Risk
EMP_7158,55.0,Married,18.0,Human Resources,Research Scientist,Non-Travel,Medical,19841.0,40,0,4.0,1,2,1,1,61.18,High Risk
EMP_9265,32.0,Single,16.0,Finance,Customer Service Rep,Travel_Rarely,Other,13974.5,15,9,3.0,3,2,1,1,60.74,High Risk
EMP_9243,26.0,Married,30.0,Legal,Legal Counsel,Travel_Rarely,Other,6289.0,12,1,4.0,2,2,1,1,62.9,High Risk
EMP_3792,26.0,Divorced,9.0,IT,Manufacturing Director,Travel_Frequently,Arts,23722.0,0,1,1.0,4,1,1,1,61.29,High Risk
EMP_8795,32.0,Married,7.0,Unknown,Software Engineer,Travel_Frequently,Other,13974.5,7,6,2.0,1,3,1,1,60.79,High Risk
EMP_8721,40.0,Divorced,5.0,Human Resources,Marketing Manager,Travel_Rarely,Life Sciences,6811.0,15,8,3.0,3,2,1,1,65.0,High Risk
EMP_5068,46.0,Single,10.0,IT,Lab Technician,Travel_Frequently,Arts,12282.0,14,8,3.0,3,3,1,1,72.35,High Risk
EMP_9133,56.0,Married,4.0,Operations,Legal Counsel,Travel_Rarely,Life Sciences,15344.0,1,1,3.0,3,3,1,1,63.35,High Risk
EMP_3314,54.0,Married,5.0,Marketing,Operations Manager,Travel_Rarely,Technical Degree,15621.0,18,2,4.0,1,1,1,1,66.28,High Risk
EMP_1817,24.0,Married,27.0,Marketing,Lab Technician,Travel_Frequently,Life Sciences,12361.0,18,1,1.0,2,4,1,1,61.42,High Risk
EMP_5457,57.0,Single,7.0,Sales,Sales Executive,Travel_Frequently,Marketing,22089.0,13,3,2.0,3,3,1,1,64.29,High Risk
EMP_7485,24.0,Married,29.0,Manufacturing,Accountant,Non-Travel,Life Sciences,14790.0,19,2,1.0,4,1,1,1,64.36,High Risk
EMP_4229,50.0,Unknown,20.0,Human Resources,Software Engineer,Travel_Rarely,Medical,11108.0,18,0,2.0,4,3,1,1,66.5,High Risk
EMP_8764,34.0,Married,13.0,Manufacturing,Marketing Manager,Non-Travel,Marketing,22734.0,20,9,3.0,1,2,1,1,60.32,High Risk
EMP_3026,58.0,Married,12.0,Manufacturing,Research Scientist,Travel_Rarely,Technical Degree,21181.0,11,3,1.0,2,1,1,1,60.21,High Risk
EMP_5343,43.0,Single,17.0,Unknown,Lab Technician,Travel_Frequently,Technical Degree,17563.0,13,6,3.0,3,4,1,1,64.68,High Risk
EMP_3731,40.0,Married,19.0,Customer Support,Supply Chain Manager,Travel_Rarely,Other,13974.5,16,10,3.0,2,3,1,1,64.94,High Risk
EMP_1563,27.0,Divorced,8.0,Legal,Marketing Manager,Travel_Rarely,Life Sciences,4292.0,3,2,3.0,1,4,1,1,66.55,High Risk
EMP_5246,26.0,Single,6.0,IT,Customer Service Rep,Travel_Rarely,Medical,24501.0,10,5,2.0,1,4,1,1,65.23,High Risk
EMP_9085,46.0,Single,10.0,IT,Support Specialist,Travel_Frequently,Medical,23181.0,4,4,1.0,4,3,1,1,62.85,High Risk
EMP_9070,46.0,Single,3.0,Unknown,Paralegal,Travel_Frequently,Other,11533.0,13,0,1.0,1,1,1,1,61.87,High Risk
EMP_3925,33.0,Married,8.0,Sales,Finance Analyst,Travel_Frequently,Medical,11585.0,6,2,2.0,1,2,1,1,62.53,High Risk
EMP_8981,30.0,Divorced,9.0,Legal,Paralegal,Travel_Rarely,Arts,6874.0,13,6,1.0,3,2,1,1,67.14,High Risk
EMP_2711,58.0,Married,19.0,Marketing,Software Engineer,Non-Travel,Medical,13974.5,8,3,4.0,4,4,1,1,61.66,High Risk
EMP_8217,27.0,Divorced,16.0,Customer Support,IT Manager,Travel_Frequently,Other,15604.0,3,0,3.0,1,3,1,1,65.26,High Risk
EMP_3632,51.0,Divorced,3.0,Marketing,Customer Service Rep,Travel_Frequently,Other,15371.0,4,4,4.0,4,4,1,1,63.35,High Risk
EMP_8599,59.0,Married,6.0,Manufacturing,HR Manager,Non-Travel,Life Sciences,21655.0,3,2,4.0,1,1,1,1,64.88,High Risk
EMP_6593,55.0,Unknown,27.0,Customer Support,Lab Technician,Travel_Rarely,Medical,5537.0,14,5,2.0,3,2,1,1,70.61,High Risk
EMP_7576,24.0,Married,7.0,Finance,HR Manager,Travel_Frequently,Life Sciences,12731.0,10,5,2.0,3,3,1,1,62.94,High Risk
EMP_3650,46.0,Divorced,3.0,IT,Lab Technician,Travel_Rarely,MBA,19054.0,13,5,4.0,2,4,1,1,65.05,High Risk
EMP_2862,36.0,Single,15.0,Marketing,Customer Service Rep,Travel_Rarely,Life Sciences,6310.0,19,8,3.0,1,4,1,1,60.19,High Risk
EMP_4937,54.0,Married,18.0,Legal,Operations Manager,Travel_Frequently,Arts,14385.0,13,8,3.0,4,3,1,1,62.63,High Risk
EMP_1160,23.0,Divorced,11.0,IT,Accountant,Travel_Frequently,Medical,7480.0,10,10,3.0,1,1,1,1,69.3,High Risk
EMP_4308,58.0,Single,9.0,Legal,Production Technician,Travel_Frequently,Life Sciences,13325.0,6,3,4.0,1,3,1,1,71.01,High Risk
EMP_3593,39.0,Single,11.0,Customer Support,Support Specialist,Non-Travel,Technical Degree,9480.0,1,1,4.0,4,4,1,1,66.08,High Risk
EMP_1503,44.0,Married,14.0,IT,HR Manager,Non-Travel,MBA,5443.0,8,2,3.0,1,4,1,1,60.01,High Risk
EMP_3549,60.0,Married,11.0,Unknown,Accountant,Travel_Frequently,Medical,21780.0,10,5,2.0,3,2,1,1,68.9,High Risk
EMP_5055,52.0,Single,16.0,Sales,Supply Chain Manager,Travel_Frequently,Technical Degree,21214.0,7,3,4.0,2,3,1,1,63.62,High Risk
EMP_4859,30.0,Unknown,2.0,Human Resources,Software Engineer,Non-Travel,Arts,14852.0,9,4,2.0,3,1,1,1,67.77,High Risk
